mcule_id	smiles	insoluble
M1141177	CC1=CC=C(NC(=O)CN2CCCCC2CNS(C)(=O)=O)C=C1Cl	0
M1141178	[O-][N+](=O)C1=CC=CC(=C1)C(=O)OC1CCC2=CC=CC=C12	0
M1141179	COC1=CC2=C(CN(CC3=NC(=NO3)C3=CC=CC(Br)=C3)CC2)C=C1OC	0
M1141180	CC(C)C1=CC=C(C=C1)C1=NC(CN2CCC(CC2)C(N)=O)=CS1	0
M1141181	COC1=CC(=CC(Cl)=C1OC(C)C)C(=O)N(C)CC(=O)N1C(C)CC(=O)NC2=CC=CC=C12	0
M1141182	CC1=CC(C(=O)CCC(=O)NC2=NC=CC=C2O)=C(C)S1	0
M1141183	CCN(CC(=O)NC1=C(F)C=CC=C1F)C(=O)C1=CC=CC(=C1)N1C(=O)C2=CC=CC=C2C1=O	0
M1141184	CN1C=CC(=O)N(CC2=CC=CC3=C2N=CC=C3)C1=O	0
M1141185	O=C(COC(=O)C1(CC1)C1=CC=CC=C1)NC1(CCCCC1)C#N	0
M1141186	COC(=O)C1=CC(=NC2=C1C=NN2C(C)C)C1=C(C)OC(C)=C1	0
M1141187	CC(C)N1C(C)=NC2=C(C=CC=C2)C1=O	0
M1141188	FC(F)OC1=CC=C(CCNC(=O)COC2=CC=C3C=CC(=O)OC3=C2)C=C1	0
M1141189	CCOC(=O)C1=C(C)C2=C(NC(=O)C=C2CSC2=NC=CN2C2CC2)S1	0
M1141190	CCOC(=O)CN(C(=O)CSC1=NN=NN1C1CCCC1)C1=CC=CC=C1	0
M1141191	COC(=O)C1=C(C)OC(CSC2=NN=C(NCC3=CC=C(F)C=C3)S2)=C1	0
M1141192	CC1=CC=C(C)C(OCC2=CC(=O)N3C(C)=CC=CC3=N2)=C1	1
M1141193	ClC1=C(COC(=O)C2=CC3=C(N2)C=CC=C3)N=NS1	0
M1141194	CC1CC(=O)NC2=CC=CC=C2N1C(=O)CN(C)C(=O)C1=CC=CC(OC(F)F)=C1	0
M1141195	CC1CCCCN1C(=O)C1=CC=CC=C1F	0
M1141196	CC1=CC=C(SCCN2CCNC(=O)C2)C=C1	0
M1141197	CC(SC1=NN=C(O1)C1CC1)C(=O)N1N=C(CC1C1=CC=CO1)C1=CC=C(Cl)C=C1	0
M1141198	CN1C=CN=C1C1=C(C)N=C(NC(=O)COC2=CC=CC=C2)S1	0
M1141199	COC1=CC=C(NC(=O)C2=CC=CN2C)C=C1OC	0
M1141200	CC1=CC=CC2=C1N=CN(CC(=O)NC1=CC=C(OC3CCCC3)C=C1)C2=O	0
M855808	CC1=C(CSC2=NC3=C(C=CC=C3)N=C2C)C(C)=NO1	0
M1141201	ClC1=CC=CC(=C1)N1CC(CC1=O)C(=O)NC1=NC(CN2CCCC2)=CS1	0
M1141202	CC1CCN(C(=O)C2=CC=CC=N2)C2=CC=CC=C2S1	0
M1141203	CN(C(=O)CN1C=NC2=C(C=CC=C2)C1=O)C1=CCCC1	0
M1141204	CC1=NC2=C(C=CC=C2)N=C1N1CCN(CC2=CN3C=CC=CC3=N2)CC1	0
M1141205	O=C(N1CCC1)C1=C(N=C(S1)C1=CC=CC=C1)C1=CC=CC=C1	0
M1141206	ClC1=CC=C2C(=O)N(CC(=O)NCCC#N)C=NC2=C1	0
M1141207	CC1=CC=C(C=C1)C1=NC(CN(C2=NC=CS2)S(=O)(=O)C2=CC=CC=C2)=CO1	0
M1141208	CCC1=CC2=C(S1)N=CN(CC(=O)N1CCCC1=O)C2=O	0
M1141209	NC1=NC=CN=C1C(=O)NC1=CC=CC(=C1)C#C	0
M1141210	COC(=O)C1=CC=CC(=C1)S(=O)(=O)N(C)CC1=NC=CN1C(F)F	0
M1141211	O=C(N1CCC(CC1)C1=NC2=C(N1)C=CC=C2)C1=CC=CO1	0
M1141212	CC1=CC=C(C=C1NC(=O)COC1=CC=C(OC2=CC=CC=N2)C=C1)S(C)(=O)=O	0
M1141213	COC1=CC=CC(NC(=O)CSCC2=NC(=NO2)C2=CC=CC(Cl)=C2)=C1	0
M1141214	CC1=CC(=NC(C)=N1)N1N=NC2=C1C=CC=C2	0
M1141215	CCCCCCC(C)NC(=O)N1CCN(CC1)C1=CC=CC=C1C	0
M1141216	CCN1C(=O)CC(NC2=CC=C(N3CCCC3=O)C(OC)=C2)C1=O	0
M1141217	CN(CC1=CC=CC(Cl)=C1)C(=O)NCCCN1C(=O)NC2(CCCC2)C1=O	0
M1141218	NC(=O)C1=CC=C(CN(C2CC2)S(=O)(=O)C2=CC=C3OCCCOC3=C2)C=C1	0
M1141219	COC1=CC=C(C=C1OC)S(=O)(=O)N(C)CC1=CC=C(C=C1)C(N)=O	0
M1141220	FC(F)(F)C1=CC=C(CN(C2CC2)C(=O)C2=CC3=C(OC2=O)C=CC=C3)C=C1	0
M1141221	CC(N(C)C(=O)C1=NNC(=O)C2=C1C=CC=C2)C(C)(C)C	0
M1141222	COC1=NC=CC=C1CNC(=O)NC(C)C1=CC=C2OCOC2=C1	0
M1141223	CCN(CC)C1=CC=C(NC(=O)C2=NC=CN=C2N)C=C1	0
M1141224	COCCNC(=O)C1=C2CCCC2=NC2=C1C=CC=C2	0
M1141225	CC(C)NC(=O)C1=COC(Br)=C1	0
M859079	O=C(NC1=CC=CC=C1)N1CCC2(CC1)OCCO2	0
M855818	C(N1CCN(CC1)C1=NC=CC=N1)C1=CC=C2OCCC2=C1	0
M1141226	CCC(C)(C)NC(=O)C1=CC=C2SC(C)C(=O)NC2=C1	0
M1141227	CC(C)CNC(=O)N1CCC(CC1)C1=CC=C(O)C=C1	0
M1141228	BrC1=CC(=CO1)C(=O)NC1=CC=CC=C1	0
M1141229	CN(CC1=NC=CN1C(F)F)S(=O)(=O)C1=CC=C(C=C1)N1CCCC1=O	0
M1141230	COC1=CC=C(C=C1)C1=NNC(=S)N1CC(=O)NC1=NN=CS1	0
M1141231	CN(CC1=NC=CN1C(F)F)S(=O)(=O)C1=CC(=CC=C1C)[N+]([O-])=O	0
M1141232	O=C(NC1=CC=CC=C1)N1CCN(CC1)C1CCCC1	0
M1141233	BrC1=CC=CC=C1N1CC(CC1=O)C(=O)N1CCCC1C1=CC=CS1	0
M1141234	O=C(NCC#C)C1=CC=C(C=C1)N1CCCC1=O	0
M1141235	CCCCC1=CC=C(C=C1)N1CC(CC1=O)C(=O)NC1=NC=CC=N1	0
M1141236	CC(NC(C)=O)C1=CC=C(C=C1)C(=O)CSC1=NN=C(N1)C1CCCC1	0
M659634	NC1=NC=CN=C1C(=O)NCCCC1=CC=CC=C1	0
M1141237	CC(C)C(NC(=O)NCC1=CC=CN=C1N1CCOCC1)C1=CC=C(Cl)C=C1	0
M659645	CC(C)NS(=O)(=O)C1=CC=C(OC2=CC=CN=C2)C(=C1)[N+]([O-])=O	0
M1141238	CC1=CC(NC(=O)C2CN(C(=O)C2)C2=CC=CC=C2Br)=NO1	0
M1141239	COC1=CC(NC(=O)CC2(CC(O)=O)CCCCC2)=CC=C1N1CCCC1=O	0
M1141240	CC1=C(C2=NN=C(COC3=CC=C(C=C3)C#N)O2)C(=NO1)C1=CC=CC=C1	0
M1141241	NC(=O)C1CC(=NN1C1=CC=C(F)C=C1)C(=O)NC1=CC=C(N=C1)N1CCCCC1	0
M1141242	CN(CC1=NC=CN1C(F)F)S(=O)(=O)C1=CC=C(C)C=C1	0
M1141243	CCCC1=CC=C(C=C1)N1CC(CC1=O)C(=O)NC1=NN=CS1	0
M1141244	CCC1=NN=C(COC2=CC=C(C=C2)C(=O)C2=CC=C(F)C=C2)O1	0
M1141245	CN1C=CC(NC(=O)C2CN(C(=O)C2)C2=CC=C(Br)C(C)=C2)=N1	0
M1141246	COC(=O)C(CC(C)C)NC(=O)C1=C2N=C(C)C=C(C)N2N=C1	0
M1141247	O=C(CCNC1=NS(=O)(=O)C2=CC=CC=C12)N(CC1=CC=CS1)C1CC1	0
M1141248	CC(NC(=O)N1CCC(CC1)NC(=O)C1=CC=CC=C1)C1=CC=CC=C1	0
M1141249	CC(=O)NCC1=CC=C(C=C1)C(=O)NC1=CC=CC=C1F	0
M1141250	CC1=CC=C(NC(=O)C2=CC=C(NC(N)=O)C=C2)C=C1F	0
M1058543	O=C(OCC1=CN2C=CC=CC2=N1)C1=C2CCCC2=NC2=C1C=CC=C2	0
M1141251	NC(=O)CSC1=CC=CC=C1NC(=O)CSC1=NC2=C(C=CC=C2)C(=O)N1C1=CC=C(F)C=C1	0
M1141252	CN(CC1=CC=CC(Cl)=C1)C(=O)C1CC2CC1C=C2	0
M1141253	COC(=O)CNC(=O)CSC1=NN=C(C2CC2)N1C1CC1	0
M1141254	COC(=O)C1=CC=C(C)C(OCC(=O)N2C(C)CCC3=CC=CC=C23)=C1	0
M1141255	O=C(NCC1CC1)C1=CC=C2NC(=O)COC2=C1	0
M1141256	CN1C(=O)C2=CC=C(C=C2C1=O)C(=O)NC1CCCCC1C(F)(F)F	0
M1141257	CC(C)C(=O)N1CCC(CC1)NC(=O)NCCC1=CC=C(F)C=C1	0
M1141258	CC(C)(C)C(=O)NC1=CC=C(NC(=O)COC2=CC=C3NC(=O)CCC3=C2)C=C1	0
M1141259	COC1=CC2=C(CN(CC2)S(=O)(=O)C2=CC=C(F)C=C2C)C=C1OC	0
M1141260	CC(C)N1CCN(CC1)S(=O)(=O)CC1=CC=CC=C1	0
M855839	OC1=CC=C(C=C1)C1=CCN(CC1)C1CCOC1=O	0
M1141261	CCN1C(=O)C2=C(SC=C2C2=CC=CC=C2)N=C1SCCN1C(=O)CCC1=O	0
M1141262	O=C(CCC1=CC=CS1)NC1=CC=CC(=C1)C#C	0
M1141263	CC(C)C(=O)N1CCC(CC1)C1=NC2=C(O1)C=CC=C2	0
M1141264	COCCNC(=O)C1=CC(Cl)=CC=C1F	0
M1141265	CC(C)C1=C(C=NN1C1=CC=CC(Cl)=C1)C(=O)NCC#C	0
M1141266	CC1=CC=CC2=C1N=C(NC(=O)C1=CC=C(CSC(F)F)O1)S2	0
M1058544	CC(C)C1=CC=CC(NC(=O)C2=CC=CNC2=S)=C1	0
M1141267	OC1=CC=CC=C1C(=O)NCC#C	0
M1141268	CC(C)C(=O)NCCNC(=O)NC(C)C1=CC=C2OCOC2=C1	0
M1141269	CCCN1N=NN=C1COC1=CC=CC2=C1N=C(C)C=C2	0
M1141270	CC1=CC=C(C=C1)C(=O)NCC1=CC=C(NC(N)=O)C=C1	0
M1141271	O=C(NC1=CC=C(N=C1)N1C=CC=N1)C1CCC1	1
M1141272	CC1=NN(CCC(=O)NC2=CC=CC(F)=C2)C(C)=C1	0
M1141273	CC1CC1C(=O)NCC1=CC=C(OC(F)(F)F)C=C1	0
M1058553	COC(=O)C1=C(C)NC(C(=O)N2CCCC2C2=CC=CN=C2)=C1C	0
M1141274	CC(CNC(=O)C1=NC=CN=C1N)C1=CC=CC=C1	0
M1141275	CCS(=O)(=O)N1CCC(CC1)NC(=O)NCCOC1=CC=C(Cl)C=C1	0
M1141276	CC(C)(C)C(=O)NC1=CC=C(NC(=O)C2CCCC2)C=C1	0
M1141277	COC1=CC(CNC(=O)NCCOC2=CC=CC(C)=C2)=CC=N1	0
M860844	COC(=O)C1=CC=CC(=C1)S(=O)(=O)NC1=CC=C(SC2=NC=CN2C)C=C1	0
M1141278	CC1=CC=C(C=C1C)C(NC(=O)NCC=C)C1=CC=CC=C1	0
M1141279	CC1N(CCC2=C1C=CS2)C(=O)CN1C(=O)NC(C)(C1=O)C1=CC=C(F)C=C1	0
M1141280	O=C(NCC1=CC=NC(=C1)N1CCOCC1)N1CCN(CC2=CSC=C2)CC1	0
M1141281	CC(C)CC(=O)N1CCC2=C(C1)C1=C(N2)C=CC=C1	0
M1141282	O=C(NCC1=CC=NC(=C1)N1CCCC1)C1CCCC1	0
M1141283	O=C(N(CC1=CC=CS1)C1CC1)C1=NNC(=O)C2=C1C=CC=C2	0
M1141284	CC1(C)NC(=O)N(CC2=CC=CC=C2Cl)C1=O	0
M1141285	CC(C)C1CCC(C)CC1OCC(=O)NC1=CC=C2NC(=O)NC2=C1	0
M1141286	OC12CC3CC(C1)CC(CC(=O)NC1=CC=CC4=C1CCCC4)(C3)C2	0
M1141287	COC1=CC=C(NC(=O)CSCC(=O)N(C)CC2=CC=CC(OC)=C2OC)C=C1	0
M1141288	CCCCCCCC(=O)NC1=CC=C(C=C1)S(=O)(=O)N(C)OC	0
M1058545	O=C(N1CCCC2=CC=CC=C12)C1=CC=CO1	0
M1141289	COC1=CC=CC(CNC(=O)C2CSC3(C)CCC(=O)N23)=C1	0
M1141290	CC(OC1=CC=C(F)C=C1)C1=NN=C(O1)SC(C)C(=O)N(C)C1CCCCC1	0
M1141291	OC(C1CCN(CC(=O)NC2=CC(F)=CC(F)=C2)CC1)C1=CC=CC=C1	0
M1058546	ClC1=CC=CC(CN2N=CC=C2NC(=O)C2CCCN2C(=O)C2=CC=CC=C2)=C1Cl	0
M1141292	CC1N(CCC2=C1C=CS2)S(=O)(=O)C1=CC=C(C=C1)C(F)(F)F	0
M1141293	CCCC(=O)NC1=CC=C2OCCCOC2=C1	0
M1141294	CC(NC(=O)C1CCC=CC1)C1=CC=C(F)C=C1	0
M1141295	CSC1=CC=C(Cl)C(=C1)C(=O)N1CCCC1	0
M1141296	CCN1C2=NN=C(CN3C4=C(C=CC=C4)N=C3C(F)(F)F)N2C2=C(C=CC=C2)C1=O	1
M1141297	CC1=NC2=C(C=CC=C2)N=C1SCC(=O)C1=CC=C(F)C=C1	0
M1141298	O=C(CCC(=O)C1=CC=CC=C1)NC1=CC=CC(=C1)C#C	0
M855849	COC1=CC=C(OCC2=C(C)ON=C2C)C(=C1)C(C)=O	0
M1058554	ClC1=CC(=CC(Cl)=C1)C(=O)NC1CCN(CC1)C(=O)NC1=CC=CC=C1	0
M1141299	CC(C)(C)C1=NC(CSC2=CC(C(=O)NC3CC3)=C3C=CC=CC3=N2)=NO1	0
M1141300	CN(CC1=CC=C(C)O1)C(=O)C1=CC=CC(=C1)C#N	0
M1141301	O=C(CN1C=CC=N1)NC1CCCCCCC1	0
M1141302	FC1=CC=C(C=C1)C1CN(CCO1)S(=O)(=O)C1=CC=CC(=C1)C#N	0
M855856	CN(CC1=CC=CC=C1F)C(=O)C(C)(C)C	0
M1141303	CC1=CC=C(O1)C(=O)NCC1(CCCCC1)N1CCCCC1	0
M1058555	COC1=CC=C2C(CCC(=CC3=CC=NN3C)C2=O)=C1	0
M1141304	CC(=O)NCC1=CC=C(C=C1)C(=O)NC1=CC=CC=C1	0
M1141305	COC1=CC=C(NC(=O)COC2=CC=CC3=C2CCC3=O)C=C1Cl	0
M1141306	CCOC1=CC=CC=C1C(=O)C=CC1=C2N=CC=C(N2N=C1C)C(F)(F)F	0
M1141307	COC1=CC=CC=C1N(CC(=O)N1CCCCC1)S(=O)(=O)C1=CC=CC(=C1)C(F)(F)F	0
M1141308	[O-][N+](=O)C1=CC=C(C=C1)S(=O)(=O)NC(C1CC1)C1=CC=C(Cl)C=C1	0
M1141309	FC(F)(F)C1=CC=C(CNC(=O)NCC2=CC=C(N=C2)N2C=CC=N2)C=C1	0
M1058556	CC(NC(=O)NC1CCN(CC1)S(C)(=O)=O)C1=CC=CC=C1Cl	0
M1141310	CS(=O)(=O)N1CCC(CC1)NC(=O)NCCCC1=CC=CC=C1	0
M1141311	CC(NC(=O)NCCC1=CC=CN=C1)C1=CC=CC=C1Cl	0
M1058557	CC(NC(=O)NCCC1=C(C)C=C(C=C1C)C(C)(C)C)C1=CC=CC=N1	0
M1141312	CC(NC(=O)NC1CCN(CC1)S(C)(=O)=O)C1=CC=CC=C1C	0
M1141313	CN1CCN(CC1)C1=CC=C(CNC(=O)NCC2=CC=C(OC(F)(F)F)C=C2)C=N1	1
M1141314	O=C(CN1C(=O)C2=CC=CC3=C2C1=CC=C3)N1CCCC1	0
M1141315	CS(=O)(=O)N1CCC(CC1)NC(=O)NCCOC1=CC=C(Cl)C=C1	0
M1141316	CC(C)(C)C(=O)NCC1=NC2=C(S1)C=CC=C2	0
M1141317	CC(NC(=O)N1CCN(CC1)S(=O)(=O)C1=CC=C(Cl)C=C1)C1=NN=C2C=CC=CN12	0
M855862	COC1=CC=CC(CN(C)C(=O)NCC2=CC=CN=C2N2CCOCC2)=C1	0
M1141318	CN(C1CCC2=CC=CC=C12)C(=O)C1CCS(=O)(=O)C1	0
M1141319	O=C(NCC1=COC(=N1)C1=CC=CS1)NCC1=CC=NC(=C1)N1CCOCC1	0
M1058558	CCS(=O)(=O)N1CCC(CC1)NC(=O)NCCOC1=CC=CC(C)=C1	0
M1141320	CC1CCC(CC1)NC(=O)NCC1=CC=CC=C1CN1CCCC1=O	0
M1141321	OC1=CC2=C(OCO2)C=C1CN1CCC(CC1)C(=O)N1CCC2=CC=CC=C2C1	0
M1141322	COC1=CC=C(C=C1)C(=O)C1CCN(CC2=CC3=C(CCC3)C=C2O)CC1	0
M1141323	CC1=CN=C2C(C=CC=C2S(=O)(=O)N2CCN(CC3=CC=C4OCCC4=C3)CC2)=C1	1
M1141324	OC1CCN(CC1)C(=O)NC1=CC=CC=C1F	0
M1141325	CCC(C)C(=O)NC1CCC2=CC=CC=C12	0
M1141326	CC(C)C(NC(=O)NCC1=CC=NC(=C1)N1CCOCC1)C1=CC=C2OCCOC2=C1	0
M1141327	CCCN(CCC)CN1N=C2N(C1=S)C1=C(C=CC=C1)C(=O)N2C	1
M1141328	CCS(=O)(=O)N1CCC(CC1)NC(=O)NCCC1=C(C)C=C(C=C1C)C(C)(C)C	0
M1141329	CC(NC(=O)N1CCN(CC1)S(=O)(=O)C1=CC=C(Cl)C=C1)C1CCCO1	0
M1058559	O=C(NCC1=CC=NC(=C1)N1CCOCC1)N1CCN(CC2=CC=CS2)CC1	0
M1141330	CSCCCN1C(=O)C(SC1=C(C#N)C(=O)C1=CC=CC(Cl)=C1)=CC1=CC=CC=N1	0
M1141331	CC(NC(=O)NCC1=CC=NC(=C1)N1CCOCC1)C1=CC=C2OCOC2=C1	0
M1141332	ClC1=CC=CC(=C1)C(=O)N1CCN(CC1)C(=O)C1=CC=C(Br)O1	0
M1141333	ClC1=CC=CC=C1CNC(=O)NCCCN1C(=O)NC2(CCCC2)C1=O	0
M1058560	COC1=CC=CC(=C1)N1C(=O)C(SC1=C(C#N)C(=O)C1=CC=C(F)C=C1)=CC1=CC=CC=N1	0
M1141334	O=C(NCC#C)C1=NNC(=C1)C1=CC=CC=C1	0
M1141335	OC1=CC2=C(OCO2)C=C1CN1CCC(CC2=CC=CC=C2)CC1	0
M1141336	CC1CCC(CC1)NC(=O)CC1=CSC=C1	0
M1141337	CCCN1C(=O)N(CN2CCN(CC2)C2=CC=CC=C2)C2=C1C=CC=C2	0
M1141338	FC1=CC(F)=C(F)C(OCC(=O)N2CC(=O)NC3=CC=CC=C23)=C1F	0
M1141339	FC(F)(F)OC1=CC=CC=C1CNC(=O)NC1CCCC2=C1C=CO2	0
M1141340	OC1=CC2=C(OCO2)C=C1CN1CCN(CC1)C(=O)CC1CCCC1	0
M1141341	CC(=O)NC12CC3CC(C1)CC(C3)(C2)C(=O)NC1=CC=CC(OCC2CCCO2)=C1	0
M1141342	COC1=CC=C(CN2C(=O)CC3(CCCCC3)C2=O)C=C1	0
M1141343	[O-][N+](=O)C1=CC=C(N=C1)N1CCCC1C(=O)NC1=CC=CC=C1	0
M1141344	CCCCCC(=O)NC1=CC=C(NC2=CC=CC=C2)C=C1	0
M1141345	COC1=CC(CCNC(=O)NCCC2=CC=CN=C2)=C(C=C1OC)[N+]([O-])=O	0
M1141346	CC(NC(=O)N1CCN(CC1)S(=O)(=O)C1=CC=C(OC(F)(F)F)C=C1)C1CCCO1	0
M1141347	CC1=NN(C(C)=C1NS(=O)(=O)C1=CC=CS1)C1=CC=C(C)C=C1	0
M855870	CC1CCC(CC1)N(C)C(=O)C1CC2CCCC(C1)C2=O	0
M1141348	O=C(CN1C=NC2=C1C=CC=C2)NC1CCCCC1	0
M1141349	O=C(NC1=CC=CC=C1)C1=NNC(=C1)C1=CC=CO1	0
M1141350	O=C(CN1C=NC2=C1C=CC=C2)NCC1=CC=CC=C1	0
M1141351	CCCC1=NN=C(NC(=O)C(C)OC2=CC=CC=C2Cl)S1	0
M1141352	NC1=CC(N)=NC(SCC2=CSC(COC3=CC=C(Cl)C=C3)=N2)=N1	0
M1141353	CC1=CC=CC(=N1)C(=O)NC1=CC=NN1CC1=CC=CC=C1	0
M1141354	CN(C)CCN1C(C(C(=O)C2=CC=C(F)C=C2)=C(O)C1=O)C1=CC=C(Cl)C=C1	0
M1141355	CN(C)CCN1C(C(C(=O)C2=CC=C(Cl)C=C2)=C(O)C1=O)C1=CC=C(F)C=C1	0
M1141356	CN(C)CCN1C(C(C(=O)C2=CC=C(F)C=C2)=C(O)C1=O)C1=CC=CC=C1	0
M394592	O=C(N1CCN(CC1)C1=CC=CC=C1)C1=CC=CC=C1	0
M1141357	COC1=CC=C(CCNC2=NC(=C(C)S2)C2=CC=C(CNC(C)=O)S2)C=C1OC	0
M1141358	CCC1=CC=CC=C1N1C(SCCN2C(=O)CNC2=O)=NC2=C(C=CC=C2)C1=O	0
M1141359	COCC1=CC=CC=C1CNC(=O)NCCC1=CCCCC1	0
M1141360	CC(C)C(=O)NC1=CC=C(C=C1)C(=O)CN1N=NN(C1=O)C1=CC=CC=C1Cl	0
M1141361	CC(C)CCC(=O)NCCCC1=NC2=C(N1)C=CC=C2	0
M1141362	COC1=CC=C2C=C(CNC(=O)NC(C)C3CCCO3)C=CC2=C1	0
M1141363	O=C(NCCNC(=O)C1=CC=CO1)NCCC1=CNC2=C1C=CC=C2	0
M1141364	CN(C1CCC2=CC=CC=C12)C(=O)C1=CC=C(S1)C(C)=O	0
M1141365	CC1=CC(=CC(C)=C1CCNC(=O)NCCNC(=O)C1=CC=CO1)C(C)(C)C	0
M1141366	CC1=NN(C(C)=C1NS(=O)(=O)C1=CC(=CC(C)=C1C)[N+]([O-])=O)C1=CC=C(C)C=C1	0
M1141367	CN(C1CCC2=CC=CC=C12)C(=O)C1=CC=C(C=C1)S(=O)(=O)C(F)F	0
M1141368	COC(=O)C1=CC=C(F)C(NC(=O)C2CC2)=C1	0
M1141369	CC(C)C(=O)NC1=CC(NC(C)=O)=CC=C1F	0
M1141370	CCC(=O)NC1=CC=C(CNC(=O)N(C)CC2=CC=CC=C2N2CCCCC2)C=C1	0
M1141371	CN1CCN(CC1)C1=CC=C(CNC(=O)NCC2=CC=C(OC(F)F)C=C2)C=N1	0
M1141372	CC(C)C1=CC=C(C=C1)C(C1C(=O)N(C)C2=CC=CC=C2C1=O)C1C(=O)N(C)C2=CC=CC=C2C1=O	0
M1141373	CC(C)CC1=CC=C(C=C1)C(NC(=O)C1CCN(CC1)C1=NN2N=NN=C2C=C1)C(C)C	0
M1141374	COC1=NC=CC=C1CNC(=O)NCCC1=CCCCC1	0
M1058561	COC1=CC=CC(=C1)C(=O)N1CCN(CC1)C(=O)C1=C(C)OC(C)=C1	0
M1141375	CC(C)(C)C(=O)NC1=CC=C(N=C1)N1C=CC=N1	0
M1141376	ClC1=CC=C(SCCNC(=O)NCCC2=CN3C=CC=CC3=N2)C=C1	0
M1141377	CC(C)C1=CC=C(CN(C)C(=O)NCC2=CC=C(C)C=C2)C=C1	0
M1141378	CN(CCOC1=CC=C(F)C=C1)C(=O)NCC1=CC=C(C)C=C1	0
M1141379	ClC1=CC=C(OCCNC(=O)NCCC2=CC=CN=C2)C=C1	0
M1141380	CC(C)N1CCC(CC1)NC(=O)NC1=CC=CC=C1	0
M1141381	O=C(C1CCCC1)N1CCC(CC1)C1=CNC2=C1C=CC=C2	0
M855881	COC1=CC=C(NC(=O)N2CCN(CC2)S(=O)(=O)N2CCCC2)C=C1	0
M1058562	ClC1=CC=C(C=C1)C(=O)N1CCN(CC1)C(=O)CC1CC2CCC1C2	0
M1141382	CC(C)CCCNC(=O)NCC1=COC(=N1)C1=CC=CS1	0
M1058563	CCOC1=NC=CC=C1CNC(=O)NCCCC1=CC=CC=C1	0
M1141383	CN(C(=O)CN1N=CC2=C(C=CC=C2)C1=O)C1=CC=CC=C1	0
M1141384	CC(C)(C)C(=O)NC1=CC=C(NC(=O)C2CCC2)C=C1	0
M1141385	FC1=CC=C(CN2C(=O)C(SC2=C(C#N)C#N)=CC2=C(F)C=CC=C2F)C=C1	0
M1141386	COC1=CC=C(CN2C(=O)NC(C)(C)C2=O)C=C1F	0
M1141387	OC1CCN(CCC(=O)N2CCC3=CC=CC=C23)CC1	0
M1141388	FC1=CC=C(C=C1)C1CN(CCO1)S(=O)(=O)C1=CC=CC(Cl)=C1	0
M1141389	O=C(NCCC1=CNC2=C1C=CC=C2)NCC1=CC=CN=C1N1CCOCC1	0
M1141390	O=C(CC1CC2CCC1C2)N1CCN(CC1)C(=O)C1=CC=C2C=CC=CC2=C1	0
M1141391	O=C(NC1CCN(CC1)C(=O)C1CC1)C1CCCC1	0
M1141392	COC(=O)C1=C(C=CS1)S(=O)(=O)N1CCOC(C1)C1=CC=C(F)C=C1	0
M1141393	CC1=CC(C(=O)N2CCN(CC2)C(=O)C2=CC=C3OCOC3=C2)=C(C)O1	0
M1141394	CC(SC1=NN=NN1C)C(=O)N1CCCCCC1	0
M1141395	CC1=CC=C(S1)C=C1SC(N(CC2=CC=C(F)C=C2)C1=O)=C(C#N)C#N	0
M1058564	O=C(NCCCN1CCC2=CC=CC=C12)NCC1=CC=CC=C1	0
M1141396	O=C(C1CC2CCCC(C1)C2=O)N1CCCC1	0
M1141397	CCCCNC(=O)COC(=O)C1=NN(CCC)C(=O)C=C1	0
M1141398	OC1=CC=C(C=C1)C1CCN(CC1)C(=O)CC1CCC=C1	0
M855886	CC1N(CCN2C=CC=C12)C(=O)CC(C)(C)C	0
M1141399	CS(=O)(=O)C1=CC=CC(=C1)S(=O)(=O)N(CC=C)CC1=CC=C(Cl)S1	0
M1141400	CC(C)C(NC(=O)NC(C)C1=CC=CC(NC(C)=O)=C1)C1=CC=C(Cl)C=C1	0
M1141401	O=C(NCC1=CC=C(N=C1)N1CCOCC1)NC1CCCCCCC1	0
M1141402	CC1=CC=C(OCC(=O)NC(C2CC2)C2=CC=C(Cl)C=C2)C=C1	0
M1141403	O=C1N(CCCN2C=NC3=C(C=CS3)C2=O)C=NC2=C1C=CS2	0
M1141404	COC1=CC=CC(=C1)N1C2=NN=C(SCC(F)(F)F)N2C2=C(C=CC=C2)C1=O	0
M1058565	COCC(=O)NC1=CC=C2C(CC3=CC=CC=C23)=C1	0
M855889	ClC1=CC=C2C(NC3=CC=C4NN=CC4=C3)=NC=NC2=C1	0
M1141405	CN(CCCN1C(=S)NC2=C(C=CC=C2)C1=O)C1CCCCC1	0
M1141406	NC(=O)CN1C(SCC2=CN3C=CC=CC3=N2)=NN=C1C1=CC=CS1	0
M1141407	CC(C)NC(=O)CSCC1=CSC(=N1)C1=CC=CS1	0
M1141408	CC1=CC=C(CNC(=O)NCC2CC2)C=C1F	0
M1141409	ClC(=C)CSCC1=NC2=C(C(=CS2)C2=CC=CO2)C(=O)N1	0
M1141410	COC(=O)C=CC1=CC=C(OCC2=CC(F)=CC3=C2OCOC3)C(OC)=C1	0
M1141411	O=C1CC(NC2=CC=C(OC3=CC=CC=C3)C=C2)C(=O)N1C1CC1	0
M1141412	CC1CCC(CC1)N(C)S(=O)(=O)C1=CC(=CC=C1C)[N+]([O-])=O	0
M1141413	ClC1=CC=C(CN2CCC(CC2)NC(=O)C2CC2)C=C1	0
M1141414	CC(C)C(NC(=O)C1CC1)C1=CC=C2OCCCOC2=C1	0
M1141415	CC(C)NC(=O)NCC1=CC=C2OCCOC2=C1	0
